filename,gt,pred,correct,infer_ms,score_leaf,score_not_leaf
NL0355.RAW,not_leaf,not_leaf,1,271,-104,115
NL0356.RAW,not_leaf,not_leaf,1,271,-114,127
NL0357.RAW,not_leaf,not_leaf,1,271,-115,123
NL0358.RAW,not_leaf,not_leaf,1,270,-104,109
NL0359.RAW,not_leaf,not_leaf,1,271,-99,112
NL0360.RAW,not_leaf,not_leaf,1,271,-113,127
NL0361.RAW,not_leaf,not_leaf,1,271,-111,120
NL0362.RAW,not_leaf,not_leaf,1,270,-97,103
NL0363.RAW,not_leaf,not_leaf,1,271,-128,127
NL0364.RAW,not_leaf,not_leaf,1,271,-71,74
NL0365.RAW,not_leaf,not_leaf,1,271,-114,120
NL0366.RAW,not_leaf,not_leaf,1,271,-128,127
NL0367.RAW,not_leaf,not_leaf,1,271,-128,127
NL0368.RAW,not_leaf,not_leaf,1,271,-123,127
NL0369.RAW,not_leaf,not_leaf,1,272,-67,69
NL0370.RAW,not_leaf,not_leaf,1,270,-128,127
NL0371.RAW,not_leaf,not_leaf,1,271,-128,127
NL0372.RAW,not_leaf,not_leaf,1,270,-87,93
NL0373.RAW,not_leaf,not_leaf,1,270,-72,75
NL0374.RAW,not_leaf,not_leaf,1,271,-124,127
NL0375.RAW,not_leaf,not_leaf,1,271,-127,127
NL0376.RAW,not_leaf,not_leaf,1,271,-101,111
NL0377.RAW,not_leaf,not_leaf,1,270,-99,112
NL0378.RAW,not_leaf,not_leaf,1,270,-125,127
NL0379.RAW,not_leaf,not_leaf,1,271,-123,127
NL0380.RAW,not_leaf,not_leaf,1,271,-110,118
NL0381.RAW,not_leaf,not_leaf,1,272,-128,127
NL0382.RAW,not_leaf,not_leaf,1,271,-123,127
NL0383.RAW,not_leaf,not_leaf,1,271,-92,106
NL0384.RAW,not_leaf,not_leaf,1,271,-126,127
NL0385.RAW,not_leaf,not_leaf,1,271,-102,108
NL0386.RAW,not_leaf,not_leaf,1,271,-38,48
NL0387.RAW,not_leaf,not_leaf,1,271,-112,117
NL0388.RAW,not_leaf,not_leaf,1,272,-116,125
NL0389.RAW,not_leaf,not_leaf,1,271,-95,93
NL0390.RAW,not_leaf,not_leaf,1,271,-128,127
NL0391.RAW,not_leaf,not_leaf,1,270,-102,101
NL0392.RAW,not_leaf,not_leaf,1,271,-115,127
NL0393.RAW,not_leaf,not_leaf,1,271,-99,102
NL0394.RAW,not_leaf,not_leaf,1,271,-123,127
NL0395.RAW,not_leaf,not_leaf,1,271,-106,116
NL0396.RAW,not_leaf,not_leaf,1,271,-122,127
NL0397.RAW,not_leaf,not_leaf,1,271,-107,115
NL0398.RAW,not_leaf,not_leaf,1,270,-96,100
NL0399.RAW,not_leaf,not_leaf,1,270,-120,121
NL0400.RAW,not_leaf,leaf,0,270,57,-58
NL0401.RAW,not_leaf,not_leaf,1,271,-128,127
NL0402.RAW,not_leaf,not_leaf,1,272,-112,125
NL0403.RAW,not_leaf,not_leaf,1,272,-68,80
NL0404.RAW,not_leaf,not_leaf,1,272,-114,127
NL0405.RAW,not_leaf,not_leaf,1,270,-125,127
NL0406.RAW,not_leaf,not_leaf,1,271,-44,57
NL0407.RAW,not_leaf,not_leaf,1,271,-128,127
NL0408.RAW,not_leaf,not_leaf,1,271,-110,108
NL0409.RAW,not_leaf,not_leaf,1,271,-91,104
NL0410.RAW,not_leaf,not_leaf,1,271,-114,124
NL0411.RAW,not_leaf,not_leaf,1,271,-128,127
NL0412.RAW,not_leaf,not_leaf,1,271,-9,11
NL0413.RAW,not_leaf,not_leaf,1,271,-128,127
NL0414.RAW,not_leaf,not_leaf,1,271,-114,121
NL0415.RAW,not_leaf,not_leaf,1,271,-106,115
NL0416.RAW,not_leaf,not_leaf,1,271,-104,109
NL0417.RAW,not_leaf,not_leaf,1,271,-91,95
NL0418.RAW,not_leaf,not_leaf,1,272,-91,100
NL0419.RAW,not_leaf,not_leaf,1,271,-123,127
NL0420.RAW,not_leaf,not_leaf,1,271,-118,126
NL0421.RAW,not_leaf,not_leaf,1,271,-43,53
NL0422.RAW,not_leaf,not_leaf,1,271,-114,122
NL0423.RAW,not_leaf,not_leaf,1,271,-115,127
NL0424.RAW,not_leaf,not_leaf,1,270,-128,127
NL0425.RAW,not_leaf,not_leaf,1,271,-113,120
NL0426.RAW,not_leaf,not_leaf,1,271,-128,127
NL0427.RAW,not_leaf,not_leaf,1,271,-108,115
NL0428.RAW,not_leaf,not_leaf,1,271,-111,127
NL0429.RAW,not_leaf,not_leaf,1,271,-114,127
NL0430.RAW,not_leaf,not_leaf,1,271,-120,127
NL0431.RAW,not_leaf,not_leaf,1,271,-125,124
NL0432.RAW,not_leaf,not_leaf,1,271,-112,117
NL0433.RAW,not_leaf,not_leaf,1,271,-128,127
NL0434.RAW,not_leaf,not_leaf,1,272,-123,127
NL0435.RAW,not_leaf,not_leaf,1,272,-117,127
NL0436.RAW,not_leaf,not_leaf,1,272,-127,127
NL0437.RAW,not_leaf,not_leaf,1,270,-103,107
NL0438.RAW,not_leaf,not_leaf,1,271,-99,113
NL0439.RAW,not_leaf,not_leaf,1,271,-76,85
NL0440.RAW,not_leaf,not_leaf,1,271,-111,125
NL0441.RAW,not_leaf,not_leaf,1,271,-127,127
NL0442.RAW,not_leaf,not_leaf,1,270,-120,121
NL0443.RAW,not_leaf,not_leaf,1,270,-62,64
NL0444.RAW,not_leaf,not_leaf,1,271,-128,127
NL0445.RAW,not_leaf,not_leaf,1,271,-128,127
NL0446.RAW,not_leaf,not_leaf,1,271,-127,127
NL0447.RAW,not_leaf,not_leaf,1,271,-128,127
NL0448.RAW,not_leaf,not_leaf,1,271,-60,59
NL0449.RAW,not_leaf,not_leaf,1,271,-71,84
NL0450.RAW,not_leaf,not_leaf,1,271,-113,115
NL0451.RAW,not_leaf,not_leaf,1,272,-99,109
NL0452.RAW,not_leaf,not_leaf,1,271,-110,127
NL0453.RAW,not_leaf,not_leaf,1,271,-100,102
NL0454.RAW,not_leaf,not_leaf,1,271,-48,51
NL0455.RAW,not_leaf,not_leaf,1,271,-110,123
NL0456.RAW,not_leaf,not_leaf,1,271,-114,123
NL0457.RAW,not_leaf,not_leaf,1,270,-87,91
NL0458.RAW,not_leaf,not_leaf,1,271,-123,127
NL0459.RAW,not_leaf,not_leaf,1,271,-99,104
NL0460.RAW,not_leaf,not_leaf,1,271,-94,107
NL0461.RAW,not_leaf,not_leaf,1,271,-25,41
NL0462.RAW,not_leaf,not_leaf,1,271,-102,107
NL0463.RAW,not_leaf,not_leaf,1,271,-128,127
NL0464.RAW,not_leaf,not_leaf,1,271,-106,114
NL0465.RAW,not_leaf,not_leaf,1,271,-128,127
NL0466.RAW,not_leaf,not_leaf,1,271,-23,33
NL0467.RAW,not_leaf,not_leaf,1,272,-109,123
NL0468.RAW,not_leaf,not_leaf,1,271,-118,125
NL0469.RAW,not_leaf,not_leaf,1,271,-109,118
NL0470.RAW,not_leaf,not_leaf,1,270,-104,109
NL0471.RAW,not_leaf,not_leaf,1,271,-106,119
NL0472.RAW,not_leaf,not_leaf,1,270,-41,51
NL0473.RAW,not_leaf,not_leaf,1,270,-117,124
NL0474.RAW,not_leaf,not_leaf,1,271,-95,103
NL0475.RAW,not_leaf,not_leaf,1,270,-99,103
NL0476.RAW,not_leaf,not_leaf,1,271,-80,79
NL0477.RAW,not_leaf,not_leaf,1,271,-105,112
NL0478.RAW,not_leaf,not_leaf,1,271,-93,101
NL0479.RAW,not_leaf,not_leaf,1,271,-128,127
NL0480.RAW,not_leaf,not_leaf,1,270,-65,64
NL0481.RAW,not_leaf,not_leaf,1,271,-106,117
NL0482.RAW,not_leaf,not_leaf,1,271,-96,103
NL0483.RAW,not_leaf,not_leaf,1,271,-91,97
NL0484.RAW,not_leaf,not_leaf,1,272,-122,127
NL0485.RAW,not_leaf,not_leaf,1,272,-110,119
NL0486.RAW,not_leaf,not_leaf,1,271,-85,99
NL0487.RAW,not_leaf,not_leaf,1,271,-109,126
NL0488.RAW,not_leaf,not_leaf,1,271,-86,92
NL0489.RAW,not_leaf,not_leaf,1,271,-120,127
NL0490.RAW,not_leaf,not_leaf,1,271,-71,79
NL0491.RAW,not_leaf,not_leaf,1,271,-85,97
NL0492.RAW,not_leaf,not_leaf,1,271,-97,108
NL0493.RAW,not_leaf,not_leaf,1,271,-117,125
NL0494.RAW,not_leaf,not_leaf,1,271,-93,97
NL0495.RAW,not_leaf,not_leaf,1,271,-108,115
NL0496.RAW,not_leaf,not_leaf,1,271,-105,112
NL0497.RAW,not_leaf,not_leaf,1,271,-115,127
NL0498.RAW,not_leaf,not_leaf,1,271,-98,105
NL0499.RAW,not_leaf,not_leaf,1,271,-128,127
NL0500.RAW,not_leaf,not_leaf,1,271,-120,127
NL0501.RAW,not_leaf,not_leaf,1,271,-111,118
NL0502.RAW,not_leaf,not_leaf,1,272,-87,94
NL0503.RAW,not_leaf,not_leaf,1,272,-115,124
NL0504.RAW,not_leaf,not_leaf,1,271,-128,127
NL0505.RAW,not_leaf,not_leaf,1,272,-126,127
NL0506.RAW,not_leaf,not_leaf,1,270,-127,127
NL0507.RAW,not_leaf,not_leaf,1,271,-119,124
NL0508.RAW,not_leaf,not_leaf,1,271,-88,97
NL0509.RAW,not_leaf,not_leaf,1,271,-66,74
NL0510.RAW,not_leaf,not_leaf,1,270,-51,59
NL0511.RAW,not_leaf,not_leaf,1,271,-128,127
NL0512.RAW,not_leaf,not_leaf,1,271,-103,111
NL0513.RAW,not_leaf,not_leaf,1,271,-120,127
NL0514.RAW,not_leaf,not_leaf,1,271,-102,114
NL0515.RAW,not_leaf,not_leaf,1,271,-104,106
NL0516.RAW,not_leaf,not_leaf,1,271,-99,109
NL0517.RAW,not_leaf,not_leaf,1,271,-74,77
NL0518.RAW,not_leaf,not_leaf,1,271,-128,127
NL0519.RAW,not_leaf,not_leaf,1,272,-127,127
NL0520.RAW,not_leaf,not_leaf,1,270,-124,127
NL0521.RAW,not_leaf,not_leaf,1,271,-127,127
NL0522.RAW,not_leaf,not_leaf,1,271,-112,123
NL0523.RAW,not_leaf,not_leaf,1,271,-123,127
NL0524.RAW,not_leaf,not_leaf,1,271,-78,93
NL0525.RAW,not_leaf,not_leaf,1,271,-125,127
NL0526.RAW,not_leaf,not_leaf,1,271,-128,127
NL0527.RAW,not_leaf,not_leaf,1,271,-128,127
NL0528.RAW,not_leaf,not_leaf,1,271,-94,95
NL0529.RAW,not_leaf,not_leaf,1,271,-111,121
NL0530.RAW,not_leaf,not_leaf,1,272,-128,127
NL0531.RAW,not_leaf,not_leaf,1,271,-90,100
NL0532.RAW,not_leaf,not_leaf,1,272,-65,75
NL0533.RAW,not_leaf,not_leaf,1,271,-74,86
NL0534.RAW,not_leaf,not_leaf,1,271,-121,127
NL0535.RAW,not_leaf,not_leaf,1,272,-128,127
NL0536.RAW,not_leaf,not_leaf,1,272,-125,127
NL0537.RAW,not_leaf,not_leaf,1,271,-108,123
NL0538.RAW,not_leaf,not_leaf,1,270,-128,127
NL0539.RAW,not_leaf,not_leaf,1,270,-96,117
NL0540.RAW,not_leaf,not_leaf,1,271,-107,114
NL0541.RAW,not_leaf,not_leaf,1,270,-114,120
NL0542.RAW,not_leaf,not_leaf,1,270,-61,69
NL0543.RAW,not_leaf,not_leaf,1,271,-81,90
NL0544.RAW,not_leaf,not_leaf,1,271,-82,97
NL0545.RAW,not_leaf,not_leaf,1,271,-103,116
NL0546.RAW,not_leaf,not_leaf,1,271,-128,127
NL0547.RAW,not_leaf,not_leaf,1,271,-111,123
NL0548.RAW,not_leaf,not_leaf,1,271,-115,127
NL0549.RAW,not_leaf,not_leaf,1,271,-108,115
NL0550.RAW,not_leaf,not_leaf,1,271,-98,109
NL0551.RAW,not_leaf,not_leaf,1,272,-66,81
NL0552.RAW,not_leaf,not_leaf,1,272,-113,124
NL0553.RAW,not_leaf,not_leaf,1,271,-105,106
NL0554.RAW,not_leaf,not_leaf,1,271,-128,127
NL0555.RAW,not_leaf,not_leaf,1,270,-71,77
NL0556.RAW,not_leaf,not_leaf,1,271,-108,123
NL0557.RAW,not_leaf,not_leaf,1,270,-63,70
NL0558.RAW,not_leaf,not_leaf,1,270,-120,127
NL0559.RAW,not_leaf,not_leaf,1,271,-112,122
NL0560.RAW,not_leaf,not_leaf,1,271,-106,115
NL0561.RAW,not_leaf,not_leaf,1,270,-99,105
NL0562.RAW,not_leaf,not_leaf,1,271,-69,69
NL0563.RAW,not_leaf,not_leaf,1,271,-128,127
NL0564.RAW,not_leaf,not_leaf,1,271,-47,52
NL0565.RAW,not_leaf,not_leaf,1,271,-128,127
NL0566.RAW,not_leaf,not_leaf,1,271,-108,116
NL0567.RAW,not_leaf,not_leaf,1,271,-128,127
NL0568.RAW,not_leaf,not_leaf,1,271,-75,80
NL0569.RAW,not_leaf,not_leaf,1,271,-126,126
NL0570.RAW,not_leaf,not_leaf,1,271,-110,114
NL0571.RAW,not_leaf,not_leaf,1,271,-102,110
NL0572.RAW,not_leaf,not_leaf,1,271,-119,127
NL0573.RAW,not_leaf,not_leaf,1,271,-106,111
NL0574.RAW,not_leaf,not_leaf,1,270,-12,13
NL0575.RAW,not_leaf,not_leaf,1,271,-116,119
NL0576.RAW,not_leaf,not_leaf,1,271,-104,112
NL0577.RAW,not_leaf,leaf,0,271,61,-62
NL0578.RAW,not_leaf,not_leaf,1,271,-46,51
NL0579.RAW,not_leaf,not_leaf,1,271,-115,126
NL0580.RAW,not_leaf,not_leaf,1,272,-89,101
NL0581.RAW,not_leaf,not_leaf,1,271,-94,96
NL0582.RAW,not_leaf,not_leaf,1,272,-58,65
NL0583.RAW,not_leaf,not_leaf,1,271,-118,124
NL0584.RAW,not_leaf,not_leaf,1,272,-120,126
NL0585.RAW,not_leaf,not_leaf,1,272,-125,127
NL0586.RAW,not_leaf,not_leaf,1,270,-85,85
NL0587.RAW,not_leaf,not_leaf,1,271,-107,116
NL0588.RAW,not_leaf,not_leaf,1,271,-126,127
NL0589.RAW,not_leaf,not_leaf,1,271,-49,56
NL0590.RAW,not_leaf,not_leaf,1,270,-91,93
NL0591.RAW,not_leaf,not_leaf,1,270,-43,43
NL0592.RAW,not_leaf,not_leaf,1,271,-115,125
NL0593.RAW,not_leaf,not_leaf,1,271,-91,109
NL0594.RAW,not_leaf,not_leaf,1,271,-84,94
NL0595.RAW,not_leaf,not_leaf,1,272,-95,110
NL0596.RAW,not_leaf,not_leaf,1,271,-114,124
NL0597.RAW,not_leaf,not_leaf,1,272,-47,54
NL0598.RAW,not_leaf,not_leaf,1,272,-101,117
NL0599.RAW,not_leaf,not_leaf,1,271,-119,127
NL0600.RAW,not_leaf,not_leaf,1,271,-107,112
NL0601.RAW,not_leaf,not_leaf,1,271,-79,83
NL0602.RAW,not_leaf,not_leaf,1,271,-128,127
NL0603.RAW,not_leaf,not_leaf,1,272,-102,112
NL0604.RAW,not_leaf,not_leaf,1,272,-119,123
NL0605.RAW,not_leaf,not_leaf,1,270,-34,38
NL0606.RAW,not_leaf,not_leaf,1,271,-19,23
NL0607.RAW,not_leaf,not_leaf,1,271,-127,127
NL0608.RAW,not_leaf,not_leaf,1,271,-116,127
NL0609.RAW,not_leaf,not_leaf,1,271,-71,69
NL0610.RAW,not_leaf,not_leaf,1,271,-128,127
NL0611.RAW,not_leaf,not_leaf,1,271,-128,127
NL0612.RAW,not_leaf,not_leaf,1,270,-21,22
NL0613.RAW,not_leaf,not_leaf,1,271,-97,124
NL0614.RAW,not_leaf,not_leaf,1,271,-84,87
NL0615.RAW,not_leaf,not_leaf,1,271,-123,127
NL0616.RAW,not_leaf,not_leaf,1,272,-115,120
NL0617.RAW,not_leaf,not_leaf,1,271,-128,127
NL0618.RAW,not_leaf,not_leaf,1,271,-111,115
NL0619.RAW,not_leaf,not_leaf,1,271,-89,100
NL0620.RAW,not_leaf,not_leaf,1,271,-106,114
NL0621.RAW,not_leaf,not_leaf,1,271,-104,119
NL0622.RAW,not_leaf,not_leaf,1,271,-128,127
NL0623.RAW,not_leaf,not_leaf,1,271,-106,117
NL0624.RAW,not_leaf,not_leaf,1,270,-128,127
NL0625.RAW,not_leaf,not_leaf,1,272,-113,127
NL0626.RAW,not_leaf,not_leaf,1,271,-85,100
NL0627.RAW,not_leaf,not_leaf,1,271,-112,120
NL0628.RAW,not_leaf,not_leaf,1,271,-128,127
NL0629.RAW,not_leaf,not_leaf,1,271,-128,127
NL0630.RAW,not_leaf,not_leaf,1,271,-128,127
NL0631.RAW,not_leaf,not_leaf,1,271,-128,127
NL0632.RAW,not_leaf,not_leaf,1,271,-120,125
NL0633.RAW,not_leaf,not_leaf,1,271,-51,52
NL0634.RAW,not_leaf,not_leaf,1,271,-55,61
NL0635.RAW,not_leaf,not_leaf,1,271,-128,127
NL0636.RAW,not_leaf,not_leaf,1,272,-117,127
NL0637.RAW,not_leaf,not_leaf,1,271,-97,106
NL0638.RAW,not_leaf,not_leaf,1,272,-105,113
NL0639.RAW,not_leaf,not_leaf,1,271,-89,101
NL0640.RAW,not_leaf,not_leaf,1,270,-97,102
NL0641.RAW,not_leaf,not_leaf,1,272,-126,127
NL0642.RAW,not_leaf,not_leaf,1,271,-108,118
NL0643.RAW,not_leaf,not_leaf,1,272,-128,127
NL0644.RAW,not_leaf,not_leaf,1,271,-78,79
NL0645.RAW,not_leaf,not_leaf,1,272,-106,116
NL0646.RAW,not_leaf,not_leaf,1,270,-87,94
NL0647.RAW,not_leaf,not_leaf,1,271,-86,101
NL0648.RAW,not_leaf,not_leaf,1,270,-101,110
NL0649.RAW,not_leaf,not_leaf,1,271,-128,127
NL0650.RAW,not_leaf,not_leaf,1,271,-87,102
NL0651.RAW,not_leaf,not_leaf,1,271,-128,127
NL0652.RAW,not_leaf,not_leaf,1,271,-89,118
NL0653.RAW,not_leaf,not_leaf,1,271,-88,95
NL0654.RAW,not_leaf,not_leaf,1,271,-105,115
NL0655.RAW,not_leaf,not_leaf,1,271,-117,124
NL0656.RAW,not_leaf,not_leaf,1,271,-124,127
NL0657.RAW,not_leaf,not_leaf,1,271,-124,127
NL0658.RAW,not_leaf,not_leaf,1,271,-94,121
NL0659.RAW,not_leaf,not_leaf,1,271,-109,117
NL0660.RAW,not_leaf,not_leaf,1,271,-104,118
NL0661.RAW,not_leaf,not_leaf,1,271,-61,67
NL0662.RAW,not_leaf,not_leaf,1,271,-107,120
NL0663.RAW,not_leaf,not_leaf,1,271,-116,127
NL0664.RAW,not_leaf,not_leaf,1,271,-128,127
NL0665.RAW,not_leaf,not_leaf,1,271,-120,127
NL0666.RAW,not_leaf,not_leaf,1,271,-86,96
NL0667.RAW,not_leaf,not_leaf,1,271,-117,127
NL0668.RAW,not_leaf,not_leaf,1,271,-114,127
NL0669.RAW,not_leaf,not_leaf,1,271,-109,120
NL0670.RAW,not_leaf,not_leaf,1,271,-112,118
NL0671.RAW,not_leaf,not_leaf,1,270,-117,120
NL0672.RAW,not_leaf,not_leaf,1,271,-127,127
NL0673.RAW,not_leaf,not_leaf,1,271,-106,114
NL0674.RAW,not_leaf,not_leaf,1,271,-97,104
NL0675.RAW,not_leaf,not_leaf,1,271,-110,118
NL0676.RAW,not_leaf,not_leaf,1,271,-127,127
NL0677.RAW,not_leaf,not_leaf,1,271,-109,107
NL0678.RAW,not_leaf,not_leaf,1,271,-117,120
NL0679.RAW,not_leaf,not_leaf,1,271,-109,119
NL0680.RAW,not_leaf,not_leaf,1,271,-103,107
NL0681.RAW,not_leaf,not_leaf,1,271,-127,127
NL0682.RAW,not_leaf,not_leaf,1,271,-83,89
NL0683.RAW,not_leaf,not_leaf,1,271,-118,121
NL0684.RAW,not_leaf,not_leaf,1,271,-113,126
NL0685.RAW,not_leaf,not_leaf,1,271,-108,116
NL0686.RAW,not_leaf,not_leaf,1,272,-128,127
NL0687.RAW,not_leaf,not_leaf,1,271,-48,48
NL0688.RAW,not_leaf,not_leaf,1,272,-88,105
NL0689.RAW,not_leaf,not_leaf,1,272,-105,114
NL0690.RAW,not_leaf,not_leaf,1,271,-66,69
NL0691.RAW,not_leaf,not_leaf,1,271,-126,127
NL0692.RAW,not_leaf,not_leaf,1,271,-128,127
NL0693.RAW,not_leaf,not_leaf,1,271,-128,127
NL0694.RAW,not_leaf,not_leaf,1,272,-128,127
NL0695.RAW,not_leaf,not_leaf,1,272,-108,117
NL0696.RAW,not_leaf,not_leaf,1,270,-116,125
NL0697.RAW,not_leaf,not_leaf,1,271,-93,103
NL0698.RAW,not_leaf,not_leaf,1,271,-107,119
NL0699.RAW,not_leaf,not_leaf,1,271,-67,73
NL0700.RAW,not_leaf,not_leaf,1,271,-104,125
NL0701.RAW,not_leaf,not_leaf,1,271,-128,127
NL0702.RAW,not_leaf,not_leaf,1,271,-128,127
NL0703.RAW,not_leaf,not_leaf,1,272,-128,127
NL0704.RAW,not_leaf,not_leaf,1,271,-94,96
NL0705.RAW,not_leaf,not_leaf,1,271,-128,127
NL0706.RAW,not_leaf,not_leaf,1,271,-128,127
NL0707.RAW,not_leaf,not_leaf,1,271,-116,120
NL0708.RAW,not_leaf,not_leaf,1,271,-102,115
NL0709.RAW,not_leaf,not_leaf,1,271,-110,127
NL0710.RAW,not_leaf,not_leaf,1,271,-128,127
NL0711.RAW,not_leaf,not_leaf,1,271,-116,123
NL0712.RAW,not_leaf,not_leaf,1,271,-128,127
NL0713.RAW,not_leaf,not_leaf,1,271,-117,118
NL0714.RAW,not_leaf,not_leaf,1,271,-82,90
NL0715.RAW,not_leaf,not_leaf,1,271,-71,81
NL0716.RAW,not_leaf,not_leaf,1,271,-97,107
NL0717.RAW,not_leaf,not_leaf,1,270,-71,75
NL0718.RAW,not_leaf,not_leaf,1,271,-127,127
NL0719.RAW,not_leaf,not_leaf,1,271,-81,87
NL0720.RAW,not_leaf,not_leaf,1,271,-111,123
NL0721.RAW,not_leaf,not_leaf,1,271,-122,127
NL0722.RAW,not_leaf,not_leaf,1,271,-128,127
NL0723.RAW,not_leaf,not_leaf,1,271,-128,127
NL0724.RAW,not_leaf,not_leaf,1,271,-128,127
NL0725.RAW,not_leaf,not_leaf,1,270,-8,22
NL0726.RAW,not_leaf,not_leaf,1,271,-119,125
NL0727.RAW,not_leaf,not_leaf,1,271,-97,108
NL0728.RAW,not_leaf,not_leaf,1,271,-109,124
NL0729.RAW,not_leaf,not_leaf,1,271,-128,127
NL0730.RAW,not_leaf,not_leaf,1,271,-105,105
NL0731.RAW,not_leaf,not_leaf,1,271,-128,127
NL0732.RAW,not_leaf,not_leaf,1,271,-113,119
NL0733.RAW,not_leaf,not_leaf,1,272,-99,114
NL0734.RAW,not_leaf,not_leaf,1,271,-56,59
NL0735.RAW,not_leaf,not_leaf,1,271,-128,127
NL0736.RAW,not_leaf,not_leaf,1,272,-128,127
NL0737.RAW,not_leaf,not_leaf,1,271,-76,83
NL0738.RAW,not_leaf,not_leaf,1,271,-128,127
NL0739.RAW,not_leaf,not_leaf,1,271,-117,122
NL0740.RAW,not_leaf,not_leaf,1,270,-84,86
NL0741.RAW,not_leaf,not_leaf,1,271,-80,87
NL0742.RAW,not_leaf,not_leaf,1,271,-104,118
NL0743.RAW,not_leaf,not_leaf,1,271,-117,126
NL0744.RAW,not_leaf,not_leaf,1,271,-109,120
NL0745.RAW,not_leaf,not_leaf,1,271,-109,119
NL0746.RAW,not_leaf,not_leaf,1,271,-90,104
NL0747.RAW,not_leaf,not_leaf,1,271,-109,123
NL0748.RAW,not_leaf,not_leaf,1,271,-95,99
NL0749.RAW,not_leaf,not_leaf,1,271,-72,76
NL0750.RAW,not_leaf,not_leaf,1,271,-128,127
NL0751.RAW,not_leaf,not_leaf,1,271,-128,127
NL0752.RAW,not_leaf,not_leaf,1,271,-43,43
NL0753.RAW,not_leaf,not_leaf,1,271,-66,76
NL0754.RAW,not_leaf,not_leaf,1,271,-101,110
NL0755.RAW,not_leaf,not_leaf,1,271,-102,108
NL0756.RAW,not_leaf,not_leaf,1,271,-102,109
NL0757.RAW,not_leaf,not_leaf,1,271,-127,127
NL0758.RAW,not_leaf,not_leaf,1,271,-128,127
NL0759.RAW,not_leaf,not_leaf,1,271,-128,127
NL0760.RAW,not_leaf,not_leaf,1,272,-122,127
NL0761.RAW,not_leaf,not_leaf,1,271,-126,127
NL0762.RAW,not_leaf,not_leaf,1,271,-125,127
NL0763.RAW,not_leaf,not_leaf,1,271,-128,127
NL0764.RAW,not_leaf,not_leaf,1,272,-117,126
NL0765.RAW,not_leaf,not_leaf,1,271,-104,112
NL0766.RAW,not_leaf,not_leaf,1,272,-128,127
NL0767.RAW,not_leaf,not_leaf,1,270,-94,105
NL0768.RAW,not_leaf,not_leaf,1,271,-128,127
NL0769.RAW,not_leaf,not_leaf,1,272,-119,127
NL0770.RAW,not_leaf,not_leaf,1,271,-97,107
NL0771.RAW,not_leaf,not_leaf,1,271,-85,93
NL0772.RAW,not_leaf,not_leaf,1,271,-116,118
NL0773.RAW,not_leaf,not_leaf,1,272,-115,124
NL0774.RAW,not_leaf,not_leaf,1,271,-101,111
NL0775.RAW,not_leaf,not_leaf,1,272,-103,114
NL0776.RAW,not_leaf,not_leaf,1,271,-112,118
NL0777.RAW,not_leaf,not_leaf,1,271,-123,127
NL0778.RAW,not_leaf,not_leaf,1,271,-105,112
NL0779.RAW,not_leaf,not_leaf,1,271,-116,127
NL0780.RAW,not_leaf,not_leaf,1,271,-128,127
NL0781.RAW,not_leaf,not_leaf,1,271,-128,127
NL0782.RAW,not_leaf,not_leaf,1,271,-108,121
NL0783.RAW,not_leaf,not_leaf,1,271,-124,127
NL0784.RAW,not_leaf,not_leaf,1,271,-127,127
NL0785.RAW,not_leaf,not_leaf,1,271,-112,124
NL0786.RAW,not_leaf,not_leaf,1,271,-128,127
NL0787.RAW,not_leaf,not_leaf,1,271,-93,108
NL0788.RAW,not_leaf,not_leaf,1,271,-81,88
NL0789.RAW,not_leaf,not_leaf,1,271,-109,118
NL0790.RAW,not_leaf,not_leaf,1,271,-88,99
NL0791.RAW,not_leaf,not_leaf,1,271,-115,125
NL0792.RAW,not_leaf,not_leaf,1,271,-124,127
NL0793.RAW,not_leaf,not_leaf,1,271,-128,127
NL0794.RAW,not_leaf,not_leaf,1,271,-74,79
NL0795.RAW,not_leaf,not_leaf,1,271,-106,110
NL0796.RAW,not_leaf,not_leaf,1,271,-128,127
NL0797.RAW,not_leaf,not_leaf,1,271,-42,46
NL0798.RAW,not_leaf,not_leaf,1,270,-123,127
NL0799.RAW,not_leaf,not_leaf,1,271,-124,127
NL0800.RAW,not_leaf,not_leaf,1,271,-112,121
NL0801.RAW,not_leaf,not_leaf,1,271,-110,118
NL0802.RAW,not_leaf,not_leaf,1,271,-113,116
NL0803.RAW,not_leaf,not_leaf,1,271,-112,127
NL0804.RAW,not_leaf,not_leaf,1,271,-96,116
NL0805.RAW,not_leaf,not_leaf,1,271,-98,116
NL0806.RAW,not_leaf,not_leaf,1,272,-109,120
NL0807.RAW,not_leaf,not_leaf,1,270,-79,80
NL0808.RAW,not_leaf,not_leaf,1,271,-61,76
NL0809.RAW,not_leaf,not_leaf,1,271,-89,101
NL0810.RAW,not_leaf,not_leaf,1,271,-119,127
NL0811.RAW,not_leaf,not_leaf,1,271,-116,127
NL0812.RAW,not_leaf,not_leaf,1,271,-102,117
NL0813.RAW,not_leaf,not_leaf,1,271,-97,101
NL0814.RAW,not_leaf,not_leaf,1,272,-121,127
NL0815.RAW,not_leaf,not_leaf,1,271,-128,127
NL0816.RAW,not_leaf,not_leaf,1,271,-110,117
NL0817.RAW,not_leaf,not_leaf,1,271,-112,122
NL0818.RAW,not_leaf,not_leaf,1,271,-110,116
NL0819.RAW,not_leaf,not_leaf,1,271,-103,103
